,Country,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
13169,75,1313,59,1,1,0,38,0,3,0,59,1
13170,58,1326,43,0,1,0,37,0,1,0,43,0
13171,20,1397,76,1,1,0,35,0,2,0,76,1
13172,15,1414,50,0,1,0,30,0,3,0,50,0
13173,118,2423,34,0,1,0,20,0,0,0,34,0
13174,166,2677,109,2,4,0,4,0,29,0,109,2
13175,166,2677,109,2,4,0,4,0,29,0,109,2
13176,100,2717,111,2,3,0,7,0,7,0,111,2
13177,166,2939,42,0,1,0,34,0,7,0,42,0
13178,22,2956,31,0,1,0,11,0,1,0,31,0
13179,166,1017,61,1,1,0,46,0,4,0,61,1
13180,22,1056,31,0,0,0,22,0,0,0,31,0
13181,46,2179,41,0,1,0,4,0,2,0,41,0
13182,166,2228,66,1,2,0,32,0,11,0,66,1
13183,166,2229,60,1,1,0,32,0,2,0,60,1
13184,166,2229,60,1,1,0,32,0,2,0,60,1
13185,22,2311,25,0,0,0,17,0,1,0,25,0
13186,22,2328,49,0,1,0,7,0,1,0,49,0
13187,144,1781,156,3,5,0,15,0,15,0,156,3
13188,166,910,61,1,2,0,22,0,12,0,61,1
13189,140,1016,71,1,1,0,42,0,0,0,71,1
13190,122,1450,31,0,1,0,18,0,0,0,31,0
13191,151,1529,32,0,1,0,32,0,0,0,6,0
13192,96,1664,89,1,1,0,16,0,0,0,89,1
13193,58,1745,55,1,1,0,37,0,3,0,55,1
13194,162,1289,63,1,1,0,29,0,2,0,63,1
13195,58,1301,64,1,1,0,33,0,4,0,64,1
13196,58,810,51,1,1,0,31,0,4,0,51,1
13197,156,860,59,1,1,0,18,0,0,0,59,1
13198,75,595,68,1,1,0,37,0,3,0,68,1
13199,156,870,43,0,1,0,19,0,0,0,43,0
13200,54,896,37,0,1,0,37,0,0,0,37,0
13201,16,1235,59,1,1,0,24,0,0,0,59,1
13202,166,1305,49,0,1,0,46,0,1,0,49,0
13203,166,1408,40,0,1,0,36,0,1,0,40,0
13204,164,1759,43,0,1,0,38,0,1,0,43,0
13205,159,1826,56,1,1,0,42,0,0,0,56,1
13206,166,1943,46,0,0,0,27,0,0,0,46,0
13207,75,2208,77,1,1,0,69,1,0,0,77,1
13208,164,2508,33,0,1,0,31,0,1,0,33,0
13209,69,2515,168,3,3,0,74,1,3,0,168,3
13210,166,2678,56,1,1,0,46,0,3,0,56,1
13211,124,43,34,0,1,0,34,0,1,0,16,0
13212,17,267,79,1,2,0,18,0,2,0,79,1
13213,166,279,30,0,1,0,30,0,3,0,28,0
13214,106,8288,42,0,0,0,23,0,0,0,42,0
13215,166,8411,68,1,2,0,14,0,14,0,68,1
13216,166,8567,41,0,1,0,37,0,2,0,41,0
13217,166,8567,41,0,1,0,37,0,2,0,41,0
13218,166,8567,41,0,1,0,37,0,2,0,41,0
13219,166,8567,41,0,1,0,37,0,2,0,41,0
13220,166,8567,41,0,1,0,37,0,2,0,41,0
13221,166,8705,78,1,1,0,28,0,2,0,78,1
13222,28,8911,86,1,2,0,24,0,0,0,86,1
13223,168,8968,109,2,1,0,64,1,1,0,109,2
13224,38,7279,58,1,1,0,35,0,1,0,58,1
13225,166,7342,47,0,1,0,39,0,6,0,47,0
13227,58,7494,36,0,1,0,33,0,2,0,36,0
13228,69,7656,101,2,1,0,27,0,0,0,101,2
13229,166,7661,68,1,3,0,21,0,23,0,68,1
13230,166,7661,68,1,3,0,21,0,23,0,68,1
13231,166,7661,68,1,3,0,21,0,23,0,68,1
13232,166,7661,68,1,3,0,21,0,23,0,68,1
13233,166,7699,52,1,2,0,31,0,10,0,52,1
13234,166,7849,31,0,0,0,31,0,0,0,30,0
13235,166,7861,77,1,1,0,54,1,2,0,77,1
13236,106,7870,25,0,0,0,25,0,0,0,19,0
13237,45,8027,63,1,1,0,18,0,5,0,63,1
13238,166,8108,51,1,0,0,26,0,1,0,51,1
13239,74,10083,82,1,2,0,46,0,6,0,82,1
13240,22,10129,23,0,0,0,11,0,1,0,23,0
13241,128,6917,86,1,1,0,47,0,0,0,86,1
13242,166,6938,74,1,2,0,18,0,19,0,74,1
13243,22,7147,40,0,1,0,6,0,2,0,40,0
13244,15,7191,58,1,1,0,30,0,6,0,58,1
13245,106,7225,34,0,1,0,23,0,0,0,34,0
13246,130,7234,52,1,1,0,26,0,0,0,52,1
13247,159,7384,86,1,1,0,48,0,1,0,86,1
13248,166,10516,42,0,1,0,30,0,9,0,42,0
13249,166,10516,42,0,1,0,30,0,9,0,42,0
13250,166,10604,71,1,2,0,19,0,18,0,71,1
13251,166,10604,71,1,2,0,19,0,18,0,71,1
13252,100,10179,81,1,2,0,12,0,5,0,81,1
13253,75,10230,70,1,1,0,49,0,1,0,70,1
13254,75,10230,70,1,1,0,49,0,1,0,70,1
13255,54,10305,51,1,1,0,27,0,3,0,51,1
13256,152,10357,53,1,1,0,30,0,1,0,53,1
13257,22,10386,151,3,4,0,4,0,10,0,151,3
13258,22,10386,151,3,4,0,4,0,10,0,151,3
13259,22,10386,151,3,4,0,4,0,10,0,151,3
13260,166,10474,49,0,2,0,33,0,4,0,49,0
13261,166,10474,49,0,2,0,33,0,4,0,49,0
13262,15,11674,63,1,1,0,35,0,4,0,63,1
13263,23,11710,54,1,1,0,44,0,0,0,54,1
13264,130,11724,36,0,1,0,28,0,1,0,36,0
13265,166,6568,59,1,1,0,14,0,14,0,59,1
13266,166,6576,67,1,2,0,1,0,23,0,67,1
13267,166,6576,67,1,2,0,1,0,23,0,67,1
13268,144,6721,168,3,6,0,24,0,6,0,168,3
13269,151,6794,42,0,1,0,42,0,2,0,24,0
13270,61,7932,87,1,2,0,6,0,7,0,87,1
13271,166,8022,69,1,2,0,20,0,16,0,69,1
13272,166,8022,69,1,2,0,20,0,16,0,69,1
13273,166,8022,69,1,2,0,20,0,16,0,69,1
13274,96,7484,74,1,1,0,16,0,0,0,74,1
13275,76,7619,125,2,2,0,16,0,7,0,125,2
13276,58,7759,64,1,1,0,33,0,4,0,64,1
13277,161,8211,94,1,3,0,23,0,1,0,94,1
13278,166,8263,54,1,1,0,32,0,4,0,54,1
13279,173,8271,29,0,1,0,21,0,0,0,29,0
13280,25,8278,64,1,3,0,17,0,1,0,64,1
13281,166,8528,45,0,1,0,45,0,3,0,26,0
13282,123,8593,34,0,1,0,34,0,0,0,24,0
13283,15,8622,66,1,1,0,30,0,6,0,66,1
13284,75,9063,66,1,1,0,37,0,3,0,66,1
13285,122,9093,43,0,1,0,27,0,1,0,43,0
13286,130,9128,43,0,1,0,43,0,1,0,29,0
13287,151,9130,37,0,1,0,37,0,0,0,18,0
13288,75,9271,56,1,1,0,44,0,1,0,56,1
13289,59,6302,66,1,1,0,17,0,1,0,66,1
13291,166,6497,140,2,4,0,2,0,34,0,140,2
13292,58,8696,43,0,1,0,30,0,4,0,43,0
13293,166,8722,50,0,1,0,28,0,4,0,50,0
13294,166,8732,57,1,2,0,12,0,17,0,57,1
13295,122,8810,48,0,1,0,27,0,1,0,48,0
13296,166,8947,49,0,1,0,29,0,10,0,49,0
13297,166,10788,109,2,3,0,6,0,28,0,109,2
13298,166,10788,109,2,3,0,6,0,28,0,109,2
13299,166,10788,109,2,3,0,6,0,28,0,109,2
13300,166,10788,109,2,3,0,6,0,28,0,109,2
13301,166,10788,109,2,3,0,6,0,28,0,109,2
13302,166,10788,109,2,3,0,6,0,28,0,109,2
13303,166,10788,109,2,3,0,6,0,28,0,109,2
13304,166,10788,109,2,3,0,6,0,28,0,109,2
13305,166,10788,109,2,3,0,6,0,28,0,109,2
13306,166,10788,109,2,3,0,6,0,28,0,109,2
13307,166,10788,109,2,3,0,6,0,28,0,109,2
13308,166,10788,109,2,3,0,6,0,28,0,109,2
13309,166,10788,109,2,3,0,6,0,28,0,109,2
13310,166,10788,109,2,3,0,6,0,28,0,109,2
13311,166,10788,109,2,3,0,6,0,28,0,109,2
13312,166,10788,109,2,3,0,6,0,28,0,109,2
13313,61,10812,52,1,1,0,7,0,4,0,52,1
13314,5,10808,26,0,1,0,8,0,4,0,26,0
13315,5,10808,26,0,1,0,8,0,4,0,26,0
13316,5,10808,26,0,1,0,8,0,4,0,26,0
13317,5,10808,26,0,1,0,8,0,4,0,26,0
13318,5,10808,26,0,1,0,8,0,4,0,26,0
13319,5,10808,26,0,1,0,8,0,4,0,26,0
13320,5,10808,26,0,1,0,8,0,4,0,26,0
13321,5,10808,26,0,1,0,8,0,4,0,26,0
13322,5,10808,26,0,1,0,8,0,4,0,26,0
13323,5,10808,26,0,1,0,8,0,4,0,26,0
13324,5,10808,26,0,1,0,8,0,4,0,26,0
13325,5,10808,26,0,1,0,8,0,4,0,26,0
13326,5,10808,26,0,1,0,8,0,4,0,26,0
13327,5,10808,26,0,1,0,8,0,4,0,26,0
13328,77,11304,40,0,1,0,39,0,2,0,40,0
13329,166,11307,56,1,2,0,30,0,10,0,56,1
13330,166,11347,50,0,1,0,26,0,8,0,50,0
13331,166,11347,50,0,1,0,26,0,8,0,50,0
13332,75,11352,40,0,1,0,40,0,2,0,27,0
13333,166,11461,82,1,2,0,9,0,31,0,82,1
13334,38,11471,56,1,1,0,30,0,1,0,56,1
13335,23,11478,39,0,1,0,39,0,0,0,24,0
13336,33,11996,78,1,2,0,33,0,7,0,78,1
13337,32,12036,54,1,2,0,9,0,9,0,54,1
13338,51,12045,96,1,3,0,25,0,5,0,96,1
13339,22,12091,34,0,1,0,13,0,2,0,34,0
13340,100,12169,62,1,2,0,19,0,13,0,62,1
13341,15,12203,42,0,1,0,24,0,5,0,42,0
13342,54,5358,44,0,1,0,20,0,3,0,44,0
13343,22,5503,90,1,2,0,8,0,10,0,90,1
13344,58,8700,32,0,1,0,32,0,2,0,27,0
13345,166,8704,54,1,2,0,16,0,12,0,54,1
13346,166,8754,48,0,1,0,31,0,8,0,48,0
13347,58,8875,29,0,0,0,29,0,1,0,26,0
13348,166,8901,50,0,1,0,16,0,11,0,50,0
13349,166,8901,50,0,1,0,16,0,11,0,50,0
13350,166,8901,50,0,1,0,16,0,11,0,50,0
13351,75,9007,34,0,1,0,34,0,3,0,30,0
13352,161,9289,73,1,3,0,34,0,1,0,73,1
13353,109,3668,38,0,0,0,38,0,0,0,36,0
13354,58,3721,55,1,1,0,46,0,0,0,55,1
13355,143,3783,73,1,0,0,19,0,0,0,73,1
13356,166,3842,40,0,1,0,40,0,5,0,33,0
13357,166,4008,46,0,1,0,38,0,2,0,46,0
13358,166,4027,60,1,1,0,30,0,5,0,60,1
13359,166,4027,60,1,1,0,30,0,5,0,60,1
13360,166,4027,60,1,1,0,30,0,5,0,60,1
13361,75,4077,68,1,1,0,68,1,0,0,45,0
13362,77,4088,73,1,2,0,7,0,15,0,73,1
13363,166,4197,61,1,1,0,35,0,4,0,61,1
13364,15,4238,54,1,1,0,40,0,1,0,54,1
13365,166,11714,138,2,3,0,40,0,4,0,138,2
13366,166,11729,57,1,1,0,38,0,3,0,57,1
13367,100,11810,67,1,1,0,29,0,1,0,67,1
13368,22,12239,26,0,0,0,20,0,0,0,26,0
13369,100,12263,67,1,1,0,29,0,1,0,67,1
13370,122,12322,54,1,1,0,21,0,1,0,54,1
13371,34,12374,86,1,2,0,12,0,4,0,86,1
13372,77,12479,100,2,3,0,37,0,10,0,100,2
13373,77,12562,65,1,1,0,27,0,11,0,65,1
13374,166,12699,31,0,1,0,30,0,1,0,31,0
13375,33,11992,90,1,2,0,12,0,17,0,90,1
13376,70,12096,21,0,1,0,11,0,0,0,21,0
13377,146,12106,45,0,1,0,45,0,0,0,28,0
13378,22,12902,24,0,1,0,22,0,0,0,24,0
13379,39,12936,59,1,1,0,28,0,0,0,59,1
13380,100,12948,55,1,1,0,26,0,1,0,55,1
13381,77,5760,53,1,1,0,34,0,3,0,53,1
13382,166,5780,27,0,0,0,27,0,0,0,18,0
13383,164,5935,31,0,1,0,31,0,3,0,16,0
13384,166,4440,55,1,1,0,30,0,5,0,55,1
13385,166,4526,52,1,2,0,27,0,10,0,52,1
13386,100,4589,38,0,0,0,35,0,0,0,38,0
13388,76,4682,105,2,1,0,20,0,3,0,105,2
13389,164,4962,34,0,1,0,34,0,3,0,20,0
13390,58,4995,72,1,1,0,36,0,3,0,72,1
13391,58,5030,62,1,1,0,30,0,7,0,62,1
13392,100,5094,168,3,3,0,7,0,9,0,168,3
13393,166,5143,70,1,2,0,20,0,19,0,70,1
13394,166,5148,56,1,1,0,39,0,1,0,56,1
13395,75,5192,75,1,1,0,42,0,2,0,75,1
13396,22,5301,39,0,0,0,13,0,4,0,39,0
13397,22,5402,56,1,1,0,10,0,3,0,56,1
13398,146,4131,59,1,1,0,19,0,5,0,59,1
13399,166,4135,104,2,2,0,9,0,12,0,104,2
13400,151,3811,37,0,1,0,37,0,1,0,34,0
13401,58,6618,35,0,1,0,26,0,4,0,35,0
13402,166,6691,45,0,1,0,45,0,2,0,37,0
13403,166,6691,45,0,1,0,45,0,2,0,37,0
13404,166,6691,45,0,1,0,45,0,2,0,37,0
13405,166,6691,45,0,1,0,45,0,2,0,37,0
13406,54,6701,35,0,1,0,25,0,1,0,35,0
13407,166,6729,35,0,1,0,29,0,5,0,35,0
13408,166,6729,35,0,1,0,29,0,5,0,35,0
13410,75,6786,44,0,1,0,42,0,0,0,44,0
13411,33,7080,185,3,4,0,185,3,5,0,154,3
13412,69,7354,58,1,1,0,33,0,0,0,58,1
13413,69,7355,153,3,1,0,52,1,0,0,153,3
13414,145,13728,63,1,1,0,12,0,0,0,63,1
13415,166,13751,51,1,1,0,30,0,9,0,51,1
13416,109,13786,38,0,1,0,28,0,5,0,38,0
13417,109,13933,30,0,1,0,30,0,3,0,27,0
13418,166,4947,64,1,1,0,45,0,6,0,64,1
13419,100,5127,98,1,4,0,9,0,8,0,98,1
13420,166,5133,97,1,1,0,25,0,0,0,97,1
13421,171,5170,156,3,1,0,46,0,0,0,156,3
13422,171,5170,156,3,1,0,46,0,0,0,156,3
13423,121,5178,23,0,0,0,11,0,1,0,23,0
13424,138,4046,27,0,1,0,22,0,0,0,27,0
13425,138,4046,27,0,1,0,22,0,0,0,27,0
13426,130,4102,30,0,1,0,30,0,0,0,14,0
13427,172,7631,35,0,1,0,20,0,0,0,35,0
13428,166,7708,67,1,1,0,29,0,6,0,67,1
13429,166,7708,67,1,1,0,29,0,6,0,67,1
13430,144,6358,99,1,13,0,20,0,9,0,99,1
13431,166,6476,29,0,0,0,29,0,1,0,29,0
13432,75,96,87,1,1,0,65,1,0,0,87,1
13433,22,305,21,0,1,0,13,0,0,0,21,0
13434,32,1960,97,1,5,0,1,0,13,0,97,1
13435,8,1995,28,0,0,0,28,0,0,0,24,0
13436,166,2025,53,1,1,0,17,0,14,0,53,1
13437,122,2180,61,1,1,0,23,0,0,0,61,1
13438,166,2505,36,0,1,0,36,0,7,0,24,0
13439,166,2614,55,1,1,0,35,0,3,0,55,1
13440,166,2777,67,1,2,0,20,0,17,0,67,1
13441,75,2813,69,1,1,0,39,0,2,0,69,1
13442,75,2861,89,1,1,0,44,0,1,0,89,1
13443,130,3053,38,0,1,0,25,0,0,0,38,0
13444,47,3061,71,1,1,0,38,0,1,0,71,1
13445,69,3065,31,0,1,0,27,0,1,0,31,0
13446,144,3115,21,0,1,0,16,0,1,0,21,0
13447,109,3148,54,1,1,0,35,0,5,0,54,1
13448,43,3159,175,3,7,0,54,1,2,0,175,3
13449,42,3251,52,1,1,0,14,0,0,0,52,1
13450,164,3048,59,1,0,0,30,0,0,0,59,1
13451,69,3214,153,3,0,0,36,0,0,0,153,3
13452,15,3255,43,0,1,0,23,0,5,0,43,0
13453,23,3604,37,0,1,0,37,0,1,0,24,0
13454,130,8832,45,0,0,0,31,0,0,0,45,0
13455,130,8832,45,0,0,0,31,0,0,0,45,0
13456,116,8848,202,4,3,0,202,4,2,0,104,2
13457,130,8850,41,0,1,0,28,0,0,0,41,0
13458,168,8877,142,2,1,0,40,0,0,0,142,2
13459,58,8917,31,0,1,0,28,0,2,0,31,0
13460,136,8798,71,1,1,0,33,0,2,0,71,1
13461,169,13824,38,0,1,0,21,0,0,0,38,0
13462,130,13825,41,0,1,0,41,0,0,0,28,0
13463,130,13825,41,0,1,0,41,0,0,0,28,0
13464,162,1285,36,0,1,0,36,0,1,0,19,0
13465,69,1530,112,2,1,0,29,0,0,0,112,2
13466,166,2457,71,1,2,0,31,0,7,0,71,1
13467,130,2501,52,1,1,0,25,0,1,0,52,1
13468,164,2506,26,0,1,0,22,0,5,0,26,0
13469,100,2799,56,1,1,0,11,0,3,0,56,1
13470,100,2799,56,1,1,0,11,0,3,0,56,1
13471,122,1136,44,0,1,0,18,0,0,0,44,0
13472,130,686,43,0,1,0,43,0,0,0,14,0
13473,124,748,32,0,1,0,32,0,2,0,29,0
13474,124,748,32,0,1,0,32,0,2,0,29,0
13475,28,873,100,2,3,0,12,0,1,0,100,2
13476,166,2204,52,1,2,0,32,0,9,0,52,1
13477,54,2214,29,0,1,0,29,0,3,0,15,0
13478,75,2363,67,1,2,0,29,0,10,0,67,1
13479,75,2371,75,1,1,0,33,0,6,0,75,1
13480,166,1798,54,1,1,0,33,0,9,0,54,1
13481,166,10355,57,1,1,0,36,0,3,0,57,1
13482,166,10355,57,1,1,0,36,0,3,0,57,1
13483,166,10355,57,1,1,0,36,0,3,0,57,1
13484,166,10391,50,0,1,0,26,0,7,0,50,0
13485,130,9736,40,0,0,0,40,0,0,0,20,0
13486,166,9828,94,1,1,0,51,1,1,0,94,1
13487,75,9920,70,1,1,0,70,1,0,0,53,1
13488,152,9961,52,1,1,0,42,0,0,0,52,1
13489,69,9998,102,2,2,0,28,0,5,0,102,2
13490,69,9998,102,2,2,0,28,0,5,0,102,2
13491,75,10031,58,1,1,0,58,1,0,0,50,0
13492,15,10057,51,1,1,0,37,0,1,0,51,1
13493,58,10152,47,0,1,0,39,0,1,0,47,0
13494,162,10166,54,1,1,0,39,0,0,0,54,1
13495,113,9167,64,1,2,0,36,0,0,0,64,1
13496,166,9231,52,1,1,0,34,0,2,0,52,1
13497,122,9371,50,0,1,0,18,0,2,0,50,0
13498,122,9371,50,0,1,0,18,0,2,0,50,0
13499,58,9493,45,0,1,0,45,0,0,0,32,0
13500,130,11282,135,2,8,0,47,0,1,0,135,2
13501,152,100,59,1,2,0,21,0,4,0,59,1
13502,113,173,76,1,2,0,24,0,1,0,76,1
13503,164,4459,33,0,0,0,33,0,0,0,26,0
13504,166,4479,47,0,1,0,46,0,1,0,47,0
13505,166,4479,47,0,1,0,46,0,1,0,47,0
13506,130,4488,42,0,1,0,40,0,0,0,42,0
13507,58,4506,54,1,1,0,47,0,0,0,54,1
13508,166,5292,60,1,1,0,35,0,2,0,60,1
13509,47,5351,139,2,1,0,139,2,1,0,67,1
13510,22,5404,67,1,1,0,21,0,1,0,67,1
13511,69,5650,69,1,1,0,26,0,4,0,69,1
13512,109,5783,37,0,1,0,37,0,1,0,28,0
13513,161,5837,70,1,1,0,18,0,0,0,70,1
13514,58,5882,54,1,1,0,46,0,0,0,54,1
13515,77,5814,56,1,2,0,50,0,3,0,56,1
13516,77,5814,56,1,2,0,50,0,3,0,56,1
13517,77,5843,52,1,1,0,43,0,3,0,52,1
13518,77,5843,52,1,1,0,43,0,3,0,52,1
13519,59,5970,55,1,1,0,24,0,1,0,55,1
13520,75,9243,72,1,1,0,41,0,2,0,72,1
13521,39,9300,82,1,2,0,9,0,11,0,82,1
13522,166,9325,50,0,1,0,32,0,1,0,50,0
13523,166,9098,69,1,2,0,19,0,16,0,69,1
13524,166,9383,64,1,2,0,12,0,20,0,64,1
13525,166,9383,64,1,2,0,12,0,20,0,64,1
13526,166,11027,43,0,1,0,37,0,0,0,43,0
13527,152,11045,58,1,1,0,52,1,0,0,58,1
13528,75,11119,87,1,1,0,66,1,0,0,87,1
13529,77,11146,51,1,1,0,51,1,0,0,38,0
13530,69,8401,45,0,1,0,26,0,2,0,45,0
13531,166,8710,40,0,1,0,38,0,1,0,40,0
13532,75,8782,67,1,1,0,47,0,1,0,67,1
13533,75,8782,67,1,1,0,47,0,1,0,67,1
13534,22,8823,20,0,0,0,20,0,0,0,18,0
13535,166,8929,66,1,1,0,66,1,1,0,23,0
13536,166,8989,56,1,1,0,47,0,1,0,56,1
13537,58,13340,44,0,1,0,44,0,0,0,43,0
13538,58,13395,42,0,1,0,42,0,0,0,36,0
13539,166,13430,53,1,1,0,39,0,4,0,53,1
13540,155,13444,82,1,2,0,4,0,3,0,82,1
13541,166,13498,55,1,1,0,47,0,3,0,55,1
13542,166,13498,55,1,1,0,47,0,3,0,55,1
13543,166,13498,55,1,1,0,47,0,3,0,55,1
13544,58,13590,52,1,1,0,47,0,0,0,52,1
13545,58,13012,64,1,1,0,60,1,0,0,64,1
13546,166,13038,45,0,1,0,45,0,4,0,32,0
13547,166,13038,45,0,1,0,45,0,4,0,32,0
13548,54,10964,44,0,1,0,32,0,3,0,44,0
13549,58,11033,34,0,0,0,34,0,0,0,14,0
13550,166,11313,48,0,1,0,29,0,9,0,48,0
13551,166,11313,48,0,1,0,29,0,9,0,48,0
13552,165,11409,19,0,0,0,19,0,0,0,8,0
13553,166,11474,86,1,1,0,25,0,4,0,86,1
13554,34,10929,88,1,3,0,4,0,7,0,88,1
13555,34,10929,88,1,3,0,4,0,7,0,88,1
13556,164,10540,53,1,1,0,13,0,10,0,53,1
13557,130,10719,38,0,1,0,38,0,0,0,11,0
13558,166,11103,115,2,3,0,11,0,30,0,115,2
13559,166,9020,48,0,1,0,33,0,6,0,48,0
13560,22,9181,54,1,1,0,9,0,1,0,54,1
13561,166,9246,43,0,1,0,43,0,2,0,42,0
13562,141,7466,64,1,1,0,57,1,0,0,64,1
13563,8,7701,57,1,1,0,2,0,18,0,57,1
13564,28,7787,42,0,1,0,20,0,0,0,42,0
13565,146,7834,42,0,1,0,42,0,0,0,27,0
13566,77,7925,94,1,2,0,9,0,14,0,94,1
13567,144,7941,72,1,2,0,34,0,1,0,72,1
13568,58,8325,63,1,1,0,54,1,0,0,63,1
13569,80,8332,107,2,2,0,15,0,2,0,107,2
13570,22,8437,46,0,1,0,20,0,1,0,46,0
13571,130,8439,36,0,1,0,36,0,0,0,13,0
13572,15,8446,46,0,1,0,37,0,1,0,46,0
13573,15,8446,46,0,1,0,37,0,1,0,46,0
13574,166,8744,52,1,1,0,37,0,2,0,52,1
13575,164,8763,34,0,1,0,29,0,1,0,34,0
13576,164,8763,34,0,1,0,29,0,1,0,34,0
13577,164,8763,34,0,1,0,29,0,1,0,34,0
13578,164,8763,34,0,1,0,29,0,1,0,34,0
13579,130,8910,66,1,1,0,9,0,15,0,66,1
13580,77,8962,48,0,1,0,24,0,3,0,48,0
13581,146,10324,47,0,1,0,40,0,0,0,47,0
13582,33,9665,157,3,5,0,54,1,21,0,157,3
13583,22,9709,41,0,1,0,25,0,0,0,41,0
13584,166,9768,48,0,1,0,47,0,1,0,48,0
13585,33,10075,114,2,3,0,53,1,2,0,114,2
13586,146,9045,39,0,1,0,39,0,0,0,21,0
13587,146,9045,39,0,1,0,39,0,0,0,21,0
13588,29,9090,35,0,1,0,23,0,0,0,35,0
13589,70,9407,249,4,11,0,10,0,49,0,249,4
13590,122,9411,42,0,1,0,16,0,4,0,42,0
13591,130,9552,40,0,1,0,40,0,0,0,12,0
13592,1,9559,115,2,1,0,39,0,0,0,115,2
13593,32,10012,25,0,1,0,20,0,2,0,25,0
13594,116,10233,129,2,2,0,129,2,1,0,92,1
13595,166,10420,61,1,2,0,28,0,16,0,61,1
13596,146,10601,28,0,1,0,21,0,3,0,28,0
13597,130,10613,34,0,1,0,29,0,1,0,34,0
13598,164,10667,32,0,1,0,32,0,1,0,30,0
13599,58,10734,39,0,0,0,33,0,1,0,39,0
13600,75,11081,48,0,1,0,48,0,1,0,24,0
13601,111,8366,53,1,1,0,16,0,2,0,53,1
13602,58,8423,31,0,0,0,29,0,1,0,31,0
13603,144,8479,237,4,13,0,3,0,7,0,237,4
13604,166,8527,69,1,3,0,14,0,18,0,69,1
13605,166,8715,56,1,1,0,25,0,14,0,56,1
13606,166,8723,53,1,1,0,28,0,9,0,53,1
13607,162,8780,52,1,1,0,32,0,0,0,52,1
13608,130,8836,42,0,1,0,42,0,1,0,36,0
13609,58,6850,30,0,0,0,29,0,1,0,30,0
13610,162,6992,39,0,1,0,33,0,0,0,39,0
13611,23,6996,71,1,2,0,20,0,5,0,71,1
13612,33,7023,69,1,2,0,45,0,3,0,69,1
13613,28,7064,124,2,5,0,13,0,1,0,124,2
13614,43,7138,200,3,11,0,16,0,7,0,200,3
13615,69,7204,217,4,4,0,99,1,4,0,217,4
13616,69,7204,217,4,4,0,99,1,4,0,217,4
13617,69,7204,217,4,4,0,99,1,4,0,217,4
13618,69,7213,205,4,4,0,96,1,4,0,205,4
13619,34,7220,96,1,3,0,7,0,11,0,96,1
13620,34,7220,96,1,3,0,7,0,11,0,96,1
13621,34,7220,96,1,3,0,7,0,11,0,96,1
13622,92,7339,24,0,0,0,24,0,0,0,11,0
13623,69,7360,166,3,1,0,39,0,0,0,166,3
13624,22,7442,20,0,0,0,20,0,0,0,13,0
13625,166,11937,70,1,1,0,8,0,17,0,70,1
13626,166,11937,70,1,1,0,8,0,17,0,70,1
13627,67,11962,65,1,1,0,34,0,1,0,65,1
13628,130,12027,38,0,1,0,38,0,0,0,28,0
13629,69,12097,199,3,3,0,96,1,3,0,199,3
13630,8,12104,32,0,0,0,22,0,0,0,32,0
13632,144,12269,84,1,5,0,10,0,4,0,84,1
13633,2,12333,91,1,3,0,28,0,18,0,91,1
13634,145,7467,48,0,1,0,6,0,0,0,48,0
13635,75,7558,43,0,1,0,43,0,1,0,16,0
13636,166,7569,41,0,1,0,31,0,8,0,41,0
13637,58,7707,51,1,1,0,26,0,3,0,51,1
13638,166,7791,56,1,1,0,13,0,12,0,56,1
13639,34,7952,19,0,1,0,6,0,1,0,19,0
13640,75,7997,48,0,1,0,48,0,1,0,41,0
13641,58,8100,29,0,0,0,29,0,1,0,25,0
13642,72,6100,137,2,1,0,69,1,1,0,137,2
13643,77,6198,47,0,1,0,47,0,0,0,10,0
13644,130,6273,28,0,1,0,28,0,0,0,18,0
13645,94,6364,104,2,2,0,58,1,0,0,104,2
13646,9,6374,31,0,1,0,31,0,1,0,15,0
13647,166,6530,81,1,1,0,20,0,8,0,81,1
13648,166,6530,81,1,1,0,20,0,8,0,81,1
13649,166,6530,81,1,1,0,20,0,8,0,81,1
13650,166,6530,81,1,1,0,20,0,8,0,81,1
13651,75,10830,39,0,1,0,39,0,2,0,35,0
13653,33,11241,109,2,2,0,109,2,3,0,93,1
13654,146,10625,50,0,1,0,32,0,5,0,50,0
13655,168,10690,150,3,1,0,81,1,3,0,150,3
13656,159,11872,42,0,1,0,42,0,0,0,32,0
13657,22,11969,21,0,1,0,2,0,0,0,21,0
13658,22,11969,21,0,1,0,2,0,0,0,21,0
13659,33,12001,140,2,3,0,138,2,7,0,140,2
13660,77,12017,45,0,1,0,45,0,0,0,24,0
13661,69,11301,143,2,1,0,32,0,0,0,143,2
13662,69,11343,129,2,1,0,35,0,0,0,129,2
13664,9,11749,30,0,1,0,28,0,1,0,30,0
13665,69,4769,30,0,0,0,21,0,0,0,30,0
13666,166,4771,54,1,1,0,30,0,2,0,54,1
13667,166,4771,54,1,1,0,30,0,2,0,54,1
13668,166,4771,54,1,1,0,30,0,2,0,54,1
13669,166,4771,54,1,1,0,30,0,2,0,54,1
13670,33,4816,184,3,6,0,184,3,13,0,163,3
13671,69,3139,323,5,1,0,54,1,0,0,268,4
13672,69,3139,323,5,1,0,54,1,0,0,268,4
